PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 12.3 uM,Standard Deviation,Inhibition at 12.3 uM [1],Inhibition at 12.3 uM [2],Inhibition at 12.3 uM [3]
136,85268452,6139791,C1=CC=C(C=C1)/C=C(\C#N)/C(=O)NNS(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-],Inactive,26,,,5.61,3.0796,5.8273,1.73583,9.26999
137,17517160,12006280,CN(C)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)[C@H](CC2=CC=CC=C2)N3C(=O)C4=CC=CC=C4C3=O)Cl,Inactive,26,,,5.6,1.30931,4.6356,7.44983,4.71064
138,4261509,2189264,CC1=CC=C(C=C1)S(=O)(=O)N(C)CCCC(=O)N2CCN(CC2)C=O,Inactive,26,,,5.58,3.88742,0.689875,10.2003,5.8554
139,24806216,135452789,CC1=C[N+](=CC=C1)/C(=C\C(=C=[N-])C#N)/C(=O)C2=CC=C(C=C2)Cl,Inactive,26,,,5.54,1.61095,6.69902,6.65231,3.25858
140,14740021,1485904,CC(C)(C)C(=O)C1=CN=C(S1)NC,Inactive,26,,,5.52,1.63116,4.05579,4.7087,7.79594
141,17506029,9590052,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)S/C(=N/N=C/C3=CC=CS3)/N,Inactive,26,,,5.5,1.37661,5.10762,7.35133,4.04954
142,17411587,9566932,C/C(=N\N=C(/N)\SC1CC(=O)N(C1=O)C2=CC=C(C=C2)Cl)/C3=CC=CS3,Inactive,26,,,5.5,2.94477,3.60817,3.23279,9.65882
143,17403655,3146194,CC1=CC(=CC=C1)N=NC2=C(NN=C2N)C3=CC=C(C=C3)Cl,Inactive,26,,,5.49,4.28473,4.04306,11.3156,1.12581
144,22416411,845082,COC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)OC,Inactive,26,,,5.48,0.970696,5.96422,4.1246,6.349
145,22413118,843866,CC1=CC(=CS1)C(=O)NNC(=S)NCC2=CC=CC=C2,Inactive,26,,,5.47,1.17285,3.92539,6.76885,5.70237
146,17516789,4668547,CN(C1=CC=CC=C1)C2=C(C(=O)C3=CC=CC=C3C2=O)NC(=O)C4=CC=C(C=C4)Cl,Inactive,25,,,5.43,0.322138,5.88466,5.24387,5.16549
147,85148947,44144141,COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCCOC3=CC=CC=C3)C4=CC(=CC=C4)OCC5=CC=CC=C5,Inactive,25,,,5.43,0.524535,6.05898,5.45262,4.7748
148,14726304,1071270,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O,Inactive,25,,,5.41,1.66544,7.52155,3.45095,5.25324
149,24836713,786267,CC1=NN(C(=C1)N)C2=CC=C(C=C2)[N+](=O)[O-],Inactive,25,,,5.4,0.968059,5.84638,4.05445,6.29535
150,4244120,3238763,CC(C)C(C(=O)NC1=CC2=C(C=C1)OCCO2)NS(=O)(=O)C3=CC4=C(C=C3)N(CC4)C(=O)C,Inactive,25,,,5.38,2.03134,3.82648,8.25348,4.07282
151,46501068,23640980,CC1=CC(=CC=C1)[C@@H]2[C@H]3[C@H](C(=O)N(C3=O)CC4=CC=CC=C4)[C@]5(N2C(=O)N(C5=O)C6=CC(=CC=C6)Cl)CC7=CC=C(C=C7)Cl,Inactive,25,,,5.38,1.42182,5.61668,6.98843,3.53022
152,85272638,655487,CC(C)(C)N1C(=NN=N1)C(C2=CC=C(C=C2)Cl)N3CCN(CC3)C4=CC=CC=C4OC,Inactive,25,,,5.36,1.90529,7.12302,2.71739,6.25377
153,121283975,51359510,C1CCC(CC1)CN2[C@H](CN(C2=S)[C@@H](CC3=CC(=CC=C3)O)CN4CCC[C@@H]4CN5[C@H](CNC5=S)CC6=CC=CC=C6)CC7=CC=C(C=C7)O,Inactive,25,,,5.35,2.67123,9.10937,3.75964,3.17183
154,24795852,2996937,CCOC1=C(C=C(C=C1Cl)CNCC(C2=CC=CC=C2)O)OC.Cl,Inactive,25,,,5.34,1.64192,3.02258,6.43179,6.57503
155,87335294,3937377,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)[N+](=O)[O-])NNC(=O)NC2=CC=CC=C2OC,Inactive,25,,,5.32,2.47673,8.82355,3.71031,3.43941
156,99358420,44486351,C[C@H]1CN(C(=O)CCCN2C=C(CO[C@@H]1CN(C)C(=O)C3=CC=CC=C3)N=N2)[C@H](C)CO,Inactive,25,,,5.28,4.88104,11.1122,-0.834151,5.55637
157,49673621,16249339,CC1=CC=C(C=C1)C(C2=CC=CC=C2)OCC(CNCC3=CC=C(C=C3)F)O.C(=O)(C(=O)O)O,Inactive,25,,,5.27,0.712598,4.94916,4.60689,6.26032
158,4264652,1088060,CCOC1=CC=CC=C1NC2=NC(=NC(=N2)N)CN(C)C3CCCCC3,Inactive,25,,,5.27,1.68923,3.86215,4.29274,7.64139
159,57268527,3889938,CCOC(=O)C1=C(C2=CC=CC=C2O1)COC(=O)C(C)NC(=O)C3=CC=CO3,Inactive,25,,,5.26,2.52989,3.73683,8.82792,3.2226
160,24823884,6624440,C1CC(CCC1CNS(=O)(=O)C2=CC=CC=C2)C(=O)NCC3=CC=CS3,Inactive,24,,,5.24,1.28519,6.11503,3.41797,6.17261
161,17504066,3535223,CCN1CCN(CC1)C2=NC(=C(C(=N2)NC3=CC=C(C=C3)C)[N+](=O)[O-])N,Inactive,24,,,5.22,2.19154,7.00069,6.52327,2.13145
162,49645966,24747383,C1CCC(C1)N2[C@H](C3=C(S2(=O)=O)C=CC(=C3)F)CC(=O)O,Inactive,24,,,5.21,0.584859,5.35848,4.42943,5.83838
163,49647331,3930181,C1CCCN(CC1)C2=NC(=NC(=C2[N+](=O)[O-])N)NCC(=O)O,Inactive,24,,,5.2,2.52463,5.64889,8.0432,1.90819
164,17508454,1016196,C1=COC(=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CS3,Inactive,24,,,5.19,1.56342,7.17734,5.04493,3.35632
165,22406300,3997490,C1=CC=C(C=C1)N=C2N(C(=O)C(S2)CC(=O)NC3=CC=C(C=C3)F)CCC4=CC=CC=N4,Inactive,24,,,5.17,2.12478,6.5091,2.1708,6.83004
166,17508269,5760254,C1CC(OC1)CNC(=O)/C(=C/C2=CC=CO2)/C#N,Inactive,24,,,5.16,3.21517,3.50061,9.65111,2.31598
167,56321449,24981619,C1CC(CN(C1)C(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)F)C(F)(F)F,Inactive,24,,,5.15,1.61633,3.16477,7.12394,5.15779
168,87336275,239491,CC(C)CN1C=NC2=C1N=C(N=C2SC3=C(N=CN3C)[N+](=O)[O-])N,Inactive,24,,,5.15,3.65027,0.28,9.06953,6.0954
169,24813553,1257149,CC1=C(C(=O)N(N1)S(=O)(=O)CC2=CC=CC=C2)N=NC3=CC=CC=C3Cl,Inactive,24,,,5.14,2.58218,5.53115,8.08263,1.79471
170,4252439,715023,COC1=NC=C(C=C1)NS(=O)(=O)CC2=CC=CC=C2Cl,Inactive,24,,,5.1,0.523619,4.42469,5.69947,5.18457
171,24790544,3211284,C=CCN(C(C1=CN=CC=C1)C(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CS3,Inactive,24,,,5.1,2.52085,7.17319,6.57135,1.55021
172,17402828,1482694,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N3CCN=C(C=C3)C(F)(F)Cl,Inactive,24,,,5.08,3.76989,-0.160582,6.88073,8.53399
173,26665197,325654,CSC1=NC(=C(S1)C(=O)NC2CCCCC2)N,Inactive,24,,,5.05,2.75917,5.19941,8.35648,1.60269
174,22414882,1792132,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)C3CC3,Inactive,24,,,5.05,2.11815,2.05816,6.37471,6.70943
175,160654058,70679912,C1CCC(CC1)NC(=O)C2(CCOCC2)N[C@@H](CC3=CC=CC=C3)C(=O)NCC(C4=CC=CC=C4)C5=CC=CC=C5,Inactive,24,,,5.05,1.80782,5.91017,6.69921,2.5311
176,24816446,3417211,CN1C=NC(=C1SC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],Inactive,23,,,5.02,2.25373,6.52204,1.83788,6.70997
177,17514427,3632941,CCN(CC)C1=NC(=C(C(=N1)NCCO)[N+](=O)[O-])N,Inactive,23,,,5.02,1.63059,6.82933,2.87735,5.35439
178,22414417,1641764,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=S)N/N=C/C=C/C3=CC=C(C=C3)[N+](=O)[O-],Inactive,23,,,5,3.6645,-0.102558,8.34662,6.74634
179,49678410,24761901,C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)F)C(=O)C4=CSN=N4,Inactive,23,,,4.99,1.85583,5.61668,2.47066,6.88538
180,24782083,5730249,C1CC2CC1CC2NC(=O)/C=C/C3=CC=C(C=C3)[N+](=O)[O-],Inactive,23,,,4.97,2.60234,2.13159,4.3657,8.41889
181,26661398,2081106,CC(=O)NC1=CC=C(C=C1)NC(=O)CCCSC2=NC3=CC=CC=C3N2,Inactive,23,,,4.97,2.26732,8.1385,2.9649,3.80282
182,17413220,1996177,CCN1C(=O)C2=C(N=C3CCCCC3=C2)N=C1SCC(=O)NC4=CC=C(C=C4)C(=O)C,Inactive,23,,,4.96,2.15443,1.94766,6.04756,6.87515
183,47201259,721830,C1=CC=C(C=C1)CNC(=O)CSC2=NC3=CC=CC=C3N2,Inactive,23,,,4.95,1.48953,5.53238,6.4162,2.90864
184,24802529,9590174,CN(C)C1=C(C=C(C=C1)/C=N/NC(=O)C2=NON=C2N)[N+](=O)[O-],Inactive,23,,,4.94,3.27953,2.08581,9.53257,3.19993
185,24814116,5062410,CC1=C(C=C(N1CCC(=O)NC(C)(C)C)C2=CC=C(C=C2)F)C(=O)C,Inactive,23,,,4.93,1.86754,4.28907,3.03914,7.47501
186,14746150,3683100,CN1C=CC=C1C2=NC3=C(N2)C=C(C=C3)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-],Inactive,23,,,4.91,2.42396,1.86132,5.07419,7.79191
187,14732725,231841,CCOC(=O)NC1=CC=C(C=C1)NC(=O)OCC,Inactive,23,,,4.88,2.77414,4.03211,8.62357,1.9896
188,14721745,1445102,CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC3=NN=NN3C4CCCC4,Inactive,23,,,4.85,0.772164,5.5299,5.25869,3.77321
189,14741633,911093,CC(C)COC(=O)NC1=CC=C(C=C1)C(=O)O,Inactive,23,,,4.85,3.88167,3.24025,10.195,1.10273
190,92763962,266923,C1=CC2=C(C(=O)C(=C(C2=O)N)Br)N=C1,Inactive,23,,,4.85,1.51085,2.86843,5.1311,6.53594
191,17431862,2894591,C1=CC(=CC=C1S(=O)(=O)NCCCCNC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-])Cl,Inactive,23,,,4.84,1.83033,3.9763,7.38271,3.15508
192,26662255,6872412,CN1C=C(C2=CC=CC=C21)/C=N/NC(=S)N,Inactive,23,,,4.84,2.97011,7.50847,0.694188,6.30839
193,57256866,4819449,C1CCC(CC1)(C#N)NC(=O)CSC2=NC3=CC=CC=C3S2,Inactive,23,,,4.84,0.981358,3.45065,5.45293,5.60371
194,24800323,16191992,CN1C=C(C(=N1)C2=CC=C(C=C2)OC3=CC=CC=C3)CNCC4=CN=C5N4C=CC=C5,Inactive,22,,,4.81,1.04347,5.85039,5.20068,3.38472
195,103050280,49778179,CC(C)OC1=CC=C(C=C1)CN2CCC2(C)C(=O)NC3=CC4=C(C=C3)OCO4,Inactive,22,,,4.81,1.49127,6.91835,3.70163,3.81098
196,858888,660193,CC1=CC=C(C=C1)/C(=C/2\C(=O)N=C(S2)N3CCOCC3)/C,Inactive,22,,,4.8,3.19496,7.94379,6.03745,0.417237
197,14725389,3087712,CC1=NC(=C(N1CC2=CC(=C(C=C2)OC)[N+](=O)[O-])SCC(COC)O)[N+](=O)[O-],Inactive,22,,,4.79,1.08814,5.04824,5.97277,3.34553
198,22401964,135521505,CC1=CC(=NN1)C(=O)N/N=C/C2=CC(=C(C=C2)O)[N+](=O)[O-],Inactive,22,,,4.78,2.43335,4.0467,2.22687,8.05221
199,57263042,2505229,CN(CC1=CC=CC=C1)C(=O)CN2C(=O)C3(CCCCCCC3)NC2=O,Inactive,22,,,4.74,0.659806,5.67411,4.22467,4.3302
200,49647919,3735979,CC(C)OC1=CC=C(C=C1)C(CCNCC2=CC=C(C=C2)N(C)C)C3=CC=CC=C3OC,Inactive,22,,,4.71,1.16665,4.78377,3.23916,6.09365
201,47204980,3107858,C=CCNC1=NC(=NC(=N1)Cl)NC2=CC=CC=C2,Inactive,22,,,4.7,1.06113,5.9666,3.36976,4.76493
202,49714075,6867586,CC1=C(N=NN1C2=NON=C2N)C(=O)N/N=C/C3=CC=CS3,Inactive,22,,,4.66,2.36728,4.47408,1.86069,7.6502
203,17413176,2975504,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)OC)N(C)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,22,,,4.66,3.27023,1.77868,9.23449,2.97023
204,134215635,136141492,CC1=C(C(NC(=NCC2=CC=C(C=C2)C(F)(F)F)N1CC3=CC(=CC=C3)C(F)(F)F)C4=CC=C(C=C4)C(F)(F)F)C(=O)OC,Inactive,22,,,4.65,4.45948,1.24263,10.9462,1.75031
205,144099477,60160534,C1C[C@]2(CC[C@H](O2)CCC#N)CN(C1)CC3=CC=C(C=C3)Br,Inactive,22,,,4.64,1.53906,6.24564,2.56619,5.11684
206,3712009,2675106,C1CCC2=C(C1)C=C(S2)C(=O)NCC3=CC=CS3,Inactive,22,,,4.63,2.63783,2.39964,8.33709,3.16117
207,24823618,135439777,CCOC1=C(C=CC(=C1)/C=N\NC(=O)CN2C3=CC=CC=C3N=N2)O,Inactive,21,,,4.61,0.793247,3.48759,5.18831,5.15175
208,57255717,4803745,CC1=C(C=C(C=C1)C(=O)OCC(=O)NC2=CC=CC=C2C(F)(F)F)S(=O)(=O)N3CCCCC3,Inactive,21,,,4.6,0.816126,5.41286,4.91193,3.48636
209,14740524,2218852,CC1=NN(C(=C1S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=CS3)C4=CC=CC=C4,Inactive,21,,,4.59,1.6367,5.47128,2.29758,6.00581
210,14727373,20843060,COC1=CC=CC=C1C2=CN=NC(=N2)N/N=C/C3=CC=C(O3)C4=CC(=CC=C4)Br,Inactive,21,,,4.59,0.365916,5.103,4.37342,4.28732
211,49823733,2943796,C1OC2=C(O1)C=C(C=C2)CNC(=O)NC3=CC=C(C=C3)[N+](=O)[O-],Inactive,21,,,4.58,1.95999,1.92053,5.25021,6.58069
212,17409142,9621521,COC1=CC=CC=C1NC(=O)COC2=CC=C(C=C2)/C=N/NC(=O)CSCC3=CC=C(C=C3)Cl,Inactive,21,,,4.55,1.20587,2.86447,5.59735,5.20154
213,87348009,3849479,CC(C)NC(=O)N(C1C(N(C(=O)N1C(C)C)CC2=C(C(=CC=C2)OC)OC)(C)C)O,Inactive,21,,,4.55,1.86943,2.5162,7.03002,4.10566
214,47201225,2841693,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C3=CC=C(C=C3)C(=O)OC)C4=C(N(N(C4=O)C5=CC=CC=C5)C)C,Inactive,21,,,4.55,3.12178,3.85462,1.12242,8.67366
215,103075285,49790391,C1CC(CN(C1)C(=O)C2=CC=CS2)C3=CC(=NO3)C(=O)NCC4=CN=CC=C4,Inactive,21,,,4.54,4.09779,7.0791,-1.24279,7.77849
216,49716447,24789867,C1CCN(CC1)NC2=CC(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])OC3=C(N=CC=C3)Br,Inactive,21,,,4.53,2.41303,1.31712,7.13321,5.13736
217,17401298,9617998,C1=CSC(=C1)C(=O)OC2=CC=C(C=C2)/C=N/NC(=O)C3=CC=C(C=C3)F,Inactive,21,,,4.51,1.18071,5.61301,5.05149,2.87524
218,4260783,1258870,C1CN(CCN(C1)S(=O)(=O)N2CCOCC2)S(=O)(=O)N3CCOCC3,Inactive,21,,,4.5,0.993753,3.47103,4.18767,5.84399
219,85200340,44201462,CC(C)(C)[C@@H](COC(=O)[C@@H](CCC=C)CC1=CC=C(C=C1)F)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CC2=CC=CC=C2)CO,Inactive,21,,,4.5,2.64409,6.09365,6.63096,0.772685
220,24841584,16197074,CCO[C@@H]1[C@H]([C@@H](C=C(O1)C(=O)NC2=CC=CC=C2)C3=CC=C(C=C3)C(F)(F)F)CCCO,Inactive,21,,,4.48,1.37032,4.89214,5.9163,2.63594
221,49647938,2946052,CC(C)OC1=CC=C(C=C1)C(CCNCC2=CC(=C(C=C2)OC)OC)C3=CC=CC=C3,Inactive,21,,,4.48,1.223,6.08599,3.12296,4.22225
222,124755203,53301048,CCCCNC(=O)C[C@@H]1C[C@]2(CCCCC=C2N(C1=O)CC3=CC=CC4=CC=CC=C43)C(=O)OC,Inactive,21,,,4.47,2.31009,1.4632,7.07841,4.87606
223,17510286,5081083,CC(C)(C)C1=CC=C(C=C1)OC(=O)C2=CC3=C(C=C2)SN=N3,Inactive,21,,,4.45,1.92589,1.73074,5.8197,5.81264
224,49670767,22333119,CC1=CSC(=N1)NC2=NC(=C(O2)C(=O)NC3=CC=CC=C3)N,Inactive,21,,,4.44,1.09538,2.99122,5.63557,4.70692
225,7976246,2832740,CNC(=O)NC1CCCC2=CC=CC=C12,Inactive,21,,,4.42,3.11043,6.7681,6.46954,0.0256581
226,24832508,4368445,CCN(C1CCS(=O)(=O)C1)C(=O)CSC2=NN=C(S2)NCC3=CC=CC=C3,Inactive,21,,,4.42,2.9552,5.34869,7.47963,0.423011
227,17413175,2230040,C1=CSC(=C1)C(=O)CCNC2=CC(=CC(=C2)Cl)Cl,Inactive,21,,,4.41,3.33771,7.18999,-0.28055,6.3313
228,17517418,4141238,CC1=CC(=CC=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)NC(=O)C4=CC=CC=C4,Inactive,20,,,4.41,1.5306,2.27114,5.17174,5.77867
229,846792,649185,CC1=NC2=C(S1)C=CC(=C2NC(=O)C)OC,Inactive,20,,,4.36,0.587539,3.63283,4.38193,5.07159
230,22414897,11841616,COC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)CNCC4CCCO4,Inactive,20,,,4.35,1.19982,3.12559,3.95135,5.98114
231,17517433,1014342,C1CN(C2=CC=CC=C21)C(=S)NC(=O)C3=CC=CC=C3Br,Inactive,20,,,4.34,1.59822,5.90183,2.14606,4.98051
232,17387997,1220896,CCN(CC)C(=O)C1=C(C(=C(S1)NC(=O)C2=CC(=C(C=C2)C)[N+](=O)[O-])C#N)C,Inactive,20,,,4.32,3.09511,8.5132,1.1314,3.32546
233,4243925,3238596,CC(=O)N1CCCC2=C1C=CC(=C2)S(=O)(=O)N(C)CC3=CC=CC=C3,Inactive,20,,,4.29,4.67186,-1.6785,4.812,9.72905
234,17402915,1486024,C1=CC(=CC(=C1)Cl)CN2C=C(C=C(C2=O)[N+](=O)[O-])C(F)(F)F,Inactive,20,,,4.27,1.29183,3.7996,2.98332,6.03909
235,24831721,2527795,CC1=C(C=C(C=C1)F)NC(=O)CCOC2=CC=CC=C2,Inactive,20,,,4.27,1.13533,5.50659,2.76423,4.53537
236,24785673,1514935,COC1=CC=C(C=C1)N2C(=S)N=C(C23CCCCC3)NC4=CC=CC=C4,Inactive,20,,,4.23,2.60168,7.90678,2.43272,2.34391
237,24810605,9653890,CC1=NC=C(N1CC(=O)N/N=C/C2=CC=CC=C2F)[N+](=O)[O-],Inactive,20,,,4.21,0.995189,4.48721,2.87493,5.26449
238,124755385,53301220,CC(C)(C)C1CC[NH+]2CCCC(C1)(C23OCCO3)C4=CC(=C(C(=C4)OC)OC)OC,Inactive,20,,,4.2,0.770955,5.29094,3.69925,3.615
239,22405759,15945080,C1=CC(=CC(=C1)NC(=O)C[N+]2=CC=CC(=C2)CNC(=O)C3=CC=C(C=C3)OC(F)F)C(F)(F)F.[Cl-],Inactive,19,,,4.2,2.5839,1.21262,3.87234,7.5163
240,49669785,2770851,CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)C(=O)NCC(=O)O,Inactive,19,,,4.19,1.89898,3.33726,2.41974,6.8277
241,17514159,1634708,CCOC(=O)N(C1=CC=CC=C1)NC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,Inactive,19,,,4.19,1.5488,2.58953,6.28501,3.69427
242,22407658,2701271,C1CCC(C1)NC(=O)NC(=O)CN2C=CSC2=N,Inactive,19,,,4.19,1.95696,4.49556,1.6543,6.41843
243,49676478,7150658,CCOC1=C(C=C(C=C1)C(=O)OC2=C(C(=O)NC(=C2)C)[N+](=O)[O-])OCC,Inactive,19,,,4.18,1.89368,1.60144,4.86289,6.08863
244,57262618,5053568,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)NC(=O)CSC3=CC=CC=C3,Inactive,19,,,4.18,0.753684,4.93638,3.15228,4.45532
245,24782050,5333964,CCCC\1C(NC(C/C1=N\O)C2=CC=CC=C2)C3=CC=CC=C3,Inactive,19,,,4.18,2.86957,1.77128,8.21304,2.55641
246,14731271,9550077,CO.COC1=CC=C(C=C1)NC2=NC(=NC(=N2)SC3=NCCS3)NC4=CC=C(C=C4)OC,Inactive,19,,,4.17,0.962531,4.35384,5.24006,2.90484
247,26666101,1970500,COC1=CC=C(C=C1)CN2CCOCCOCCOCC2,Inactive,19,,,4.14,1.42183,3.90177,2.53591,5.99337
248,3716157,2999496,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)N2CCCC2C3=NC4=CC=CC=C4S3,Inactive,19,,,4.14,1.35213,6.02495,2.92312,3.46848
249,47201482,23724248,CC1CCN(CC1)CC2=CC(=C(C=C2)OCC3=CC=CC=C3)OC.C(=O)(C(=O)O)O,Inactive,19,,,4.14,2.33015,6.25935,0.893039,5.26003
250,99357747,291600,CC(=O)NC1C2C(COC(O2)C3=CC=CC=C3)OC(C1OC(=O)C)OC,Inactive,19,,,4.13,3.90203,1.997,9.60468,0.789985
251,26729688,9580946,C1=CC(=C(N=C1)SC/C(=N/O)/N)C(F)(F)F,Inactive,19,,,4.13,4.8454,4.34161,-1.91165,9.9513
252,17507891,12004704,C[N+]1(CCCCC1)CCCCCCCCCCC(=O)OC.[I-],Inactive,19,,,4.13,3.90217,-1.26573,7.83958,5.80513
253,26669156,649506,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)CN4C(=O)C5=CC=CC=C5S4(=O)=O,Inactive,19,,,4.1,1.84234,1.84388,6.35667,4.0932
254,24823533,5941382,C1=CN=CC=C1/C=N\NC2=C(C(=O)NN=C2)Cl,Inactive,19,,,4.1,2.16219,5.19418,6.0218,1.07764
255,17408211,1134893,COC1=CC=C(C=C1)OCC2=NN=C(O2)SCC(=O)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl,Inactive,19,,,4.09,3.18757,5.09423,7.39972,-0.213396
256,49732482,24793178,C1CCC(C1)CCCN2CCC(CC2)N3C(=CC=N3)NC(=O)C4=CC=CC=C4Cl,Inactive,19,,,4.08,0.697161,5.0197,3.35556,3.85578
257,26659647,135404024,CC1(CC(=C(C(=O)C1)C2=NC3(CCCCCC3)CC4=CC=CC=C42)O)C,Inactive,19,,,4.05,0.745657,4.29744,3.04218,4.81884
258,49735817,6023693,CC1=CC=CC=C1NC2=C/C(=N\S(=O)(=O)C3=CC=C(C=C3)C(=O)O)/C4=CC=CC=C4C2=O,Inactive,19,,,4.05,3.6465,6.77079,6.48915,-1.10158
259,49671290,4850082,CN(C)CCCNS(=O)(=O)C1=CC(=C(C=C1)NC2CCCCCC2)[N+](=O)[O-],Inactive,19,,,4.05,1.62456,1.9435,5.89816,4.30405
260,24814606,12098916,C1CC(CN(C1)S(=O)(=O)C2=CN=CC=C2)C(=O)NC3=CC=C(C=C3)Br,Inactive,19,,,4.05,2.32602,5.26801,0.790413,6.08044
261,24787481,2962427,COC1=C(C(=CC(=C1)CNCCC2=CC=CC=C2)Br)OC3CCCC3.Cl,Inactive,19,,,4.05,1.33697,2.22004,4.53015,5.38537
262,26668304,6603165,COC1=C(C=C(C=C1)C(C2=NN=NN2CC3=CC=CS3)N4CCN(CC4)C5=CC=CC=C5F)OC.Cl,Inactive,19,,,4.04,1.69867,5.16143,1.64411,5.32784
263,49816542,2971296,CC(C(=O)NCC1CCCO1)OC2=CC=C(C=C2)[N+](=O)[O-],Inactive,19,,,4.04,3.32651,-0.5674,5.54215,7.15648
264,17506009,1856930,CCCCN1CNC(=S)N(C1)C2=CC=CC=C2OCC,Inactive,19,,,4.03,1.31731,2.43119,5.65747,3.99778
265,85148951,44144145,COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NC3CCN(CC3)CC4=CC=CC=C4)C5=CC(=CC=C5)OCC6=CC=CC=C6,Inactive,19,,,4.02,1.81952,6.18971,1.73674,4.12534
266,17511968,6882959,COC1=C(C=C(C=C1)CC(=O)N/N=C/C2=CC=CN2C3=CC=C(C=C3)[N+](=O)[O-])OC,Inactive,19,,,4.01,2.29292,0.98536,4.50435,6.53578
267,26668577,645638,CC1=CC=C(C=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCC3)C(=O)CCC(=O)NC4=NOC(=C4)C,Inactive,18,,,3.96,2.00272,5.47962,1.13407,5.27817
268,99455080,22430875,COCCN1C(=O)C2=C(CCS2)N=C1SCC(=O)N3CCCC3,Inactive,18,,,3.91,1.2261,2.8886,5.63767,3.21582
269,49669440,24761475,CCCC(C1=CC=C(C=C1)OC)(C(CN2CCOCC2)C3=CC=C(C=C3)Cl)O.Cl,Inactive,18,,,3.9,1.71857,5.99224,1.78297,3.93486
270,17512747,135421191,COC1=C(C=C(C=C1)CC2=NN=C(NC2=O)N/N=C/C3=CC(=C(C=C3)OC)OC)OC,Inactive,18,,,3.87,1.44168,4.68062,1.84775,5.09016
271,26664533,222169,C1=CC=C(C=C1)NC2=C(C=CC3=C2C(=O)C4=CC=CC=C4C3=O)C(=O)O,Inactive,18,,,3.87,0.518816,4.58584,3.38597,3.6233
272,85269218,2530119,CC1=CC(=NO1)NC(=O)COC2=CC=CC=C2C(=O)N,Inactive,18,,,3.86,1.18133,2.56904,3.59388,5.425
273,14740484,2909815,CC1=CC=C(C=C1)S(=O)(=O)N(CC(CN2C3=CC=CC=C3N=N2)O)C4=C(C=CC(=C4)[N+](=O)[O-])OC,Inactive,18,,,3.85,1.12713,3.7971,2.50119,5.26038
274,49728384,3210671,CC1=CC=C(C=C1)N(CC(=O)NC2CCCC2)C(=O)CCC(=O)NC3=NC(=CS3)C,Inactive,18,,,3.85,0.982395,2.58305,4.97694,3.99194
275,14725873,2955664,CC(C)OC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC=C(C=C3)N4CCOCC4,Inactive,18,,,3.85,1.82774,1.39185,5.77599,4.36963
276,85269516,4030967,COC1=CC=CC(=C1)C(=O)NNC(=O)CCN2CCN(CC2)C3=CC=CC=C3,Inactive,18,,,3.84,0.728616,3.13938,3.5411,4.84621
